xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.06,-0.64,0.96,-7.32,5.68,-15.75,35.75,44.12,-17.59
-0.06,-0.64,0.96,-7.32,5.68,-15.75,35.75,44.12,-17.59
-0.02,-0.67,0.74,4.46,13.55,-17.52,35.75,44.12,-17.59
-0.02,-0.67,0.74,4.46,13.55,-14.89,35.75,44.12,-17.59
-0.07,-0.63,0.87,-10.25,3.05,-9.46,36.05,44.75,-17.88
-0.07,-0.63,0.87,5.49,10.07,-12.27,36.05,44.75,-17.88
-0.02,-0.62,0.74,-5.13,-48.65,-36.44,34.73,46.28,-17.93
-0.02,-0.62,0.74,-5.13,-48.65,-36.44,34.73,46.28,-17.93
-0.05,-0.69,0.83,-11.17,-51.94,-36.56,33.89,46.69,-18.90
-0.05,-0.69,0.83,-11.17,-51.94,-36.56,33.89,46.69,-18.90
-0.02,-0.62,0.84,0.49,-33.08,-26.61,33.89,46.69,-18.90
-0.02,-0.59,0.96,45.84,-9.22,-15.44,33.89,46.69,-18.90
-0.13,-0.59,0.96,45.84,-9.22,-15.44,33.89,46.69,-18.90
-0.05,-0.64,0.83,13.73,-21.79,-20.69,33.89,46.69,-18.90
-0.05,-0.64,0.83,13.73,-21.79,-20.69,33.89,46.69,-18.90
-0.05,-0.64,0.80,17.64,-18.98,-18.19,33.89,46.69,-18.90
-0.05,-0.64,0.80,17.64,-18.98,-18.43,33.89,46.69,-18.90
-0.02,-0.61,0.81,2.81,-25.51,-18.43,33.89,46.69,-18.90
-0.06,-0.59,0.78,-17.82,-38.33,-23.80,33.70,47.71,-20.02
-0.06,-0.59,0.78,-17.82,-38.33,-23.80,33.70,47.71,-20.02
-0.03,-0.57,0.82,-10.86,-35.77,-24.29,33.70,47.71,-20.02
-0.03,-0.57,0.79,-2.01,-31.68,-23.32,33.70,47.71,-20.02
-0.02,-0.61,0.79,-2.01,-31.68,-23.32,33.70,47.71,-20.02
-0.01,-0.60,0.80,1.77,-29.91,-23.32,33.70,47.71,-20.02
-0.01,-0.60,0.80,1.77,-29.91,-23.32,33.70,47.71,-20.02
-0.04,-0.60,0.79,1.04,-29.91,-24.72,33.70,47.71,-20.02
-0.04,-0.60,0.79,1.04,-29.91,-26.18,32.69,48.39,-22.34
-0.08,-0.60,0.79,-3.05,-30.27,-26.18,32.69,48.39,-22.34
-0.11,-0.59,0.79,-7.57,-30.94,-25.76,32.69,48.39,-22.34
-0.11,-0.59,0.79,-7.57,-30.94,-25.76,32.69,48.39,-22.34
-0.11,-0.61,0.77,-10.80,-31.19,-24.78,32.69,48.39,-22.34
-0.11,-0.61,0.77,-10.80,-31.19,-24.78,32.69,48.39,-22.34
-0.11,-0.57,0.81,-11.05,-30.76,-22.09,32.69,48.39,-22.34
-0.11,-0.57,0.81,-7.87,-28.99,-20.45,32.69,48.39,-22.34
-0.10,-0.57,0.79,-7.87,-28.99,-20.45,32.69,48.39,-22.34
-0.08,-0.56,0.81,-7.14,-28.75,-19.59,32.69,48.39,-22.34
-0.08,-0.56,0.81,-7.14,-28.75,-19.59,31.58,49.07,-22.63
-0.10,-0.60,0.81,-8.54,-29.42,-20.63,31.58,49.07,-22.63
-0.10,-0.60,0.81,-8.54,-29.42,-19.71,31.58,49.07,-22.63
