xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.04,-0.60,0.71,16.24,12.15,-6.35,37.26,41.63,-20.89
-0.04,-0.60,0.71,16.24,12.15,-6.35,37.26,41.63,-20.89
-0.07,-0.70,0.80,-4.88,2.14,-2.99,37.26,41.63,-20.89
-0.01,-0.63,0.69,6.90,-1.04,3.97,37.26,41.63,-20.89
-0.03,-0.63,0.69,6.90,-1.04,3.97,37.45,41.58,-20.35
-0.02,-0.58,0.77,5.37,-0.85,4.52,37.43,41.17,-20.85
-0.02,-0.58,0.77,-0.43,3.54,-5.62,37.43,41.17,-20.85
-0.14,-0.70,0.78,-0.43,3.54,-5.62,37.43,41.17,-20.85
-0.01,-0.58,0.78,2.01,1.89,-4.27,37.05,41.80,-20.28
-0.01,-0.58,0.78,2.01,1.89,-4.27,37.05,41.80,-20.28
-0.07,-0.62,0.82,2.01,-66.22,-48.89,36.21,42.70,-24.04
-0.07,-0.62,0.82,2.01,-66.22,-48.89,36.21,42.70,-24.04
-0.08,-0.96,1.55,1.59,-57.50,-45.29,36.21,42.70,-24.04
-0.08,-0.96,1.55,61.28,-14.34,-25.70,36.21,42.70,-24.04
-0.06,-0.63,0.66,61.28,-14.34,-25.70,36.21,42.70,-24.04
-0.05,-0.67,0.83,39.49,-18.80,-27.40,36.21,42.70,-24.04
-0.05,-0.67,0.83,39.49,-18.80,-27.40,36.21,42.70,-24.04
-0.04,-0.63,0.80,-2.20,-34.85,-37.29,35.00,44.29,-22.03
-0.04,-0.63,0.80,-2.20,-34.85,-37.29,35.00,44.29,-22.03
-0.07,-0.65,0.77,-9.40,-41.50,-38.21,35.00,44.29,-22.03
-0.07,-0.65,0.77,-9.40,-41.50,-38.21,35.00,44.29,-22.03
-0.11,-0.61,0.81,-9.46,-47.06,-36.62,35.00,44.29,-22.03
-0.11,-0.57,0.84,-6.59,-52.06,-35.46,35.00,44.29,-22.03
-0.15,-0.57,0.84,-6.59,-52.06,-35.46,35.00,44.29,-22.03
-0.12,-0.59,0.89,-4.76,-59.45,-35.64,35.00,44.29,-22.03
-0.12,-0.59,0.89,-4.76,-59.45,-35.64,35.00,44.29,-22.03
-0.04,-0.58,0.83,-4.39,-66.77,-37.60,34.01,45.76,-25.27
-0.04,-0.58,0.83,-10.80,-73.85,-44.86,34.01,45.76,-25.27
-0.03,-0.56,0.81,-10.80,-73.85,-44.86,34.01,45.76,-25.27
-0.13,-0.53,0.76,-16.17,-77.82,-52.73,34.01,45.76,-25.27
-0.13,-0.53,0.76,-16.17,-77.82,-52.73,34.01,45.76,-25.27
-0.17,-0.61,0.82,-18.55,-77.15,-57.68,34.01,45.76,-25.27
-0.17,-0.61,0.82,-18.55,-71.59,-56.76,34.01,45.76,-25.27
-0.17,-0.59,0.78,-13.18,-71.59,-56.76,34.01,45.76,-25.27
-0.19,-0.53,0.72,-10.99,-66.22,-54.75,34.01,45.76,-25.27
-0.19,-0.53,0.72,-10.99,-66.22,-54.75,34.01,45.76,-25.27
-0.20,-0.52,0.70,-7.02,-60.67,-52.00,31.75,46.79,-26.15
-0.20,-0.52,0.70,-7.02,-60.67,-52.00,31.75,46.79,-26.15
-0.20,-0.59,0.71,-2.01,-57.07,-48.40,31.75,46.79,-26.15
-0.18,-0.55,0.77,-1.77,-55.73,-45.04,31.75,46.79,-26.15
-0.18,-0.55,0.77,-1.77,-55.73,-45.04,31.75,46.79,-26.15
-0.23,-0.58,0.75,-2.26,-55.85,-44.43,31.75,46.79,-26.15
-0.23,-0.58,0.75,-2.26,-55.85,-44.43,31.75,46.79,-26.15
-0.21,-0.55,0.78,-5.43,-55.05,-42.97,31.75,46.79,-26.15
-0.21,-0.55,0.78,-1.40,-50.29,-40.53,31.75,46.79,-26.15
-0.23,-0.60,0.79,-1.40,-50.29,-40.53,31.75,46.79,-26.15
-0.24,-0.60,0.78,0.85,-45.29,-37.66,29.08,47.72,-29.14
-0.24,-0.60,0.78,0.85,-45.29,-37.66,29.08,47.72,-29.14
-0.20,-0.57,0.77,2.26,-40.71,-34.48,29.08,47.72,-29.14
-0.20,-0.57,0.77,2.26,-36.01,-33.69,29.08,47.72,-29.14
-0.23,-0.58,0.79,5.55,-36.01,-33.69,29.08,47.72,-29.14
-0.24,-0.56,0.72,2.75,-35.28,-33.20,29.08,47.72,-29.14
-0.24,-0.56,0.72,2.75,-35.28,-33.20,29.08,47.72,-29.14
-0.27,-0.62,0.78,-2.69,-36.62,-32.41,29.08,47.72,-29.14
-0.27,-0.62,0.78,-2.69,-36.62,-32.41,29.08,47.72,-29.14
-0.27,-0.60,0.74,-6.90,-38.09,-31.62,29.08,47.72,-29.14
-0.31,-0.58,0.73,-12.45,-39.37,-31.56,27.93,48.39,-30.70
-0.31,-0.58,0.73,-12.45,-39.37,-31.56,27.93,48.39,-30.70
-0.32,-0.57,0.75,-12.88,-39.37,-29.66,27.93,48.39,-30.70
-0.32,-0.57,0.75,-12.88,-39.37,-29.66,27.93,48.39,-30.70
-0.32,-0.55,0.77,-11.23,-37.48,-27.53,27.93,48.39,-30.70
-0.32,-0.55,0.77,-7.93,-34.30,-26.18,27.93,48.39,-30.70
-0.33,-0.55,0.76,-7.93,-34.30,-26.18,27.93,48.39,-30.70
-0.32,-0.55,0.75,-4.46,-31.25,-24.96,27.93,48.39,-30.70
-0.32,-0.55,0.75,-4.46,-31.25,-24.96,27.93,48.39,-30.70
-0.32,-0.59,0.85,-2.20,-28.93,-24.54,27.93,48.39,-30.70
-0.32,-0.59,0.85,13.43,-26.12,-25.02,25.82,49.07,-30.27
-0.35,-0.54,0.70,0.24,-26.12,-25.02,25.82,49.07,-30.27
