xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.14,-0.66,0.84,-1.53,2.62,-4.88,32.40,50.23,-19.27
-0.14,-0.66,0.84,-1.53,2.62,-4.88,32.40,50.23,-19.27
-0.16,-0.62,0.79,5.98,5.37,-4.09,32.40,50.23,-19.27
-0.16,-0.62,0.79,5.98,5.37,-4.09,32.40,50.23,-19.27
-0.31,-0.72,0.74,6.84,7.32,-6.71,32.40,50.23,-19.27
-0.31,-0.72,0.74,6.84,4.33,0.55,32.40,50.23,-19.27
-0.02,-0.64,0.79,5.68,10.01,-11.35,32.31,50.31,-20.98
-0.06,-0.61,0.84,-21.06,-93.57,-38.39,30.92,51.87,-19.81
-0.07,-0.68,0.95,68.24,-46.94,-16.48,30.92,51.87,-19.81
-0.07,-0.68,0.95,68.24,-46.94,-16.48,30.92,51.87,-19.81
-0.10,-0.54,0.77,-21.85,-82.40,-32.78,30.92,51.87,-19.81
-0.10,-0.55,0.84,-35.52,-98.82,-41.08,30.92,51.87,-19.81
-0.13,-0.55,0.84,-35.52,-98.82,-41.08,30.92,51.87,-19.81
-0.18,-0.55,0.83,-37.54,-97.66,-44.13,28.55,52.14,-22.60
-0.18,-0.55,0.83,-37.54,-97.66,-44.13,28.55,52.14,-22.60
-0.20,-0.51,0.86,-35.95,-96.92,-44.92,28.55,52.14,-22.60
-0.20,-0.51,0.86,-31.56,-94.18,-45.96,28.55,52.14,-22.60
-0.21,-0.52,0.84,-31.56,-94.18,-45.96,28.55,52.14,-22.60
-0.21,-0.53,0.81,-27.28,-90.45,-46.69,28.55,52.14,-22.60
-0.21,-0.53,0.81,-27.28,-90.45,-46.69,28.55,52.14,-22.60
-0.19,-0.53,0.81,-27.10,-87.65,-45.90,28.55,52.14,-22.60
-0.19,-0.53,0.81,-27.10,-87.65,-45.90,28.55,52.14,-22.60
-0.18,-0.52,0.81,-28.50,-86.49,-45.96,28.55,52.14,-22.60
