xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.32,-0.70,0.67,8.48,-8.61,11.78,35.36,45.41,-19.41
-0.31,-0.85,0.80,-9.46,3.66,-10.01,35.36,45.41,-19.41
-0.31,-0.85,0.80,-9.46,3.66,-10.01,35.36,45.41,-19.41
-0.07,-0.69,0.72,10.68,6.65,-5.37,35.36,45.41,-19.41
-0.07,-0.69,0.72,10.68,6.65,-5.37,35.36,45.41,-19.41
-0.00,-0.67,0.74,4.70,8.42,-8.61,35.74,45.90,-18.92
-0.00,-0.67,0.74,4.70,8.42,-8.61,35.74,45.90,-18.92
-0.03,-0.69,0.74,5.13,3.42,-3.54,35.74,45.90,-18.92
-0.02,-0.75,0.62,20.63,19.84,-19.71,35.03,45.54,-18.73
-0.02,-0.75,0.62,20.63,19.84,-19.71,35.03,45.54,-18.73
-0.10,-0.84,0.65,19.23,16.72,-17.40,35.03,45.54,-18.73
-0.10,-0.84,0.65,14.53,11.23,-9.77,35.03,45.54,-18.73
-0.08,-0.76,0.60,14.53,11.23,-9.77,35.03,45.54,-18.73
-0.08,-0.83,0.69,1.40,-86.36,-77.45,33.42,47.09,-17.18
-0.08,-0.83,0.69,1.40,-86.36,-77.45,33.42,47.09,-17.18
-0.16,-0.83,0.75,3.48,-75.81,-63.96,33.42,47.09,-17.18
-0.16,-1.10,1.33,2.32,-63.29,-45.96,33.42,47.09,-17.18
-0.14,-1.10,1.33,2.32,-63.29,-45.96,33.42,47.09,-17.18
-0.02,-0.77,0.65,-0.49,-36.87,-34.30,31.88,49.05,-18.60
-0.02,-0.77,0.65,-0.49,-36.87,-34.30,31.88,49.05,-18.60
-0.12,-0.81,0.68,-4.03,-43.27,-38.70,31.88,49.05,-18.60
-0.12,-0.81,0.68,-4.03,-43.27,-38.70,31.88,49.05,-18.60
-0.14,-0.84,0.69,-4.58,-51.88,-39.79,31.88,49.05,-18.60
-0.14,-0.84,0.69,-9.77,-61.65,-39.67,31.88,49.05,-18.60
-0.13,-0.77,0.68,-9.77,-61.65,-39.67,31.88,49.05,-18.60
-0.14,-0.81,0.70,-13.43,-70.92,-39.43,31.88,49.05,-18.60
-0.14,-0.81,0.70,-13.43,-70.92,-39.43,30.65,49.85,-19.48
-0.18,-0.79,0.61,-13.67,-76.66,-37.78,30.65,49.85,-19.48
-0.18,-0.79,0.61,-13.67,-76.66,-37.78,30.65,49.85,-19.48
-0.22,-0.79,0.58,-14.77,-82.70,-34.36,30.65,49.85,-19.48
-0.22,-0.76,0.70,-12.70,-88.38,-31.68,30.65,49.85,-19.48
-0.24,-0.76,0.70,-12.70,-88.38,-31.68,30.65,49.85,-19.48
-0.26,-0.78,0.71,-10.13,-96.44,-30.88,30.65,49.85,-19.48
-0.26,-0.78,0.71,-10.13,-96.44,-30.88,30.65,49.85,-19.48
-0.27,-0.73,0.73,-14.89,-103.70,-31.37,30.65,49.85,-19.48
-0.27,-0.73,0.73,-13.61,-108.15,-32.23,30.65,49.85,-19.48
-0.29,-0.74,0.78,-13.61,-108.15,-32.23,29.03,50.57,-22.19
-0.31,-0.74,0.83,-12.82,-109.07,-32.29,29.03,50.57,-22.19
-0.31,-0.74,0.83,-12.82,-109.07,-32.29,29.03,50.57,-22.19
-0.34,-0.74,0.88,-11.60,-107.42,-31.56,29.03,50.57,-22.19
-0.34,-0.74,0.88,-11.60,-107.42,-31.56,29.03,50.57,-22.19
-0.35,-0.75,0.93,-12.94,-103.27,-30.64,29.03,50.57,-22.19
-0.35,-0.74,0.98,-15.87,-96.25,-27.34,29.03,50.57,-22.19
-0.35,-0.74,0.98,-15.87,-96.25,-27.34,29.03,50.57,-22.19
-0.35,-0.73,1.02,-18.13,-85.21,-22.83,29.03,50.57,-22.19
-0.35,-0.73,1.02,-18.13,-85.21,-22.83,29.03,50.57,-22.19
-0.35,-0.72,1.04,-20.08,-71.66,-18.98,27.44,51.42,-25.37
-0.35,-0.72,1.04,-20.08,-57.25,-15.32,27.44,51.42,-25.37
-0.34,-0.70,1.06,-21.79,-57.25,-15.32,27.44,51.42,-25.37
-0.35,-0.68,1.06,-22.03,-42.79,-13.00,27.44,51.42,-25.37
-0.35,-0.68,1.06,-22.03,-42.79,-13.00,27.44,51.42,-25.37
-0.38,-0.68,1.04,-22.89,-29.42,-13.43,27.44,51.42,-25.37
-0.38,-0.68,1.04,-22.89,-29.42,-13.43,27.44,51.42,-25.37
-0.41,-0.68,1.02,-26.12,-19.29,-15.99,27.44,51.42,-25.37
-0.41,-0.68,1.02,-31.80,-10.99,-18.80,27.44,51.42,-25.37
