xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.04,0.36,-0.94,0.00,1.10,-1.22,38.72,26.07,31.31
-0.04,0.36,-0.94,0.00,1.10,-1.22,38.72,26.07,31.31
-0.04,0.36,-0.94,-1.46,1.16,-1.10,38.72,26.07,31.31
-0.04,0.36,-0.94,-2.81,1.10,-1.04,38.72,26.07,31.31
-0.04,0.36,-0.94,-2.81,1.10,-1.04,38.72,26.07,31.31
-0.04,0.36,-0.94,-3.66,1.16,-1.04,38.72,26.07,31.31
-0.04,0.36,-0.94,-3.66,1.16,-1.04,38.92,26.26,31.27
-0.03,0.36,-0.94,-4.15,1.10,-0.98,38.92,26.26,31.27
-0.03,0.36,-0.94,-4.15,1.10,-0.98,38.92,26.26,31.27
-0.03,0.37,-0.95,-4.33,0.98,-0.79,38.92,26.26,31.27
-0.03,0.37,-0.95,-3.36,1.04,-1.16,38.92,26.26,31.27
-0.03,0.37,-0.95,-3.36,1.04,-1.16,38.92,26.26,31.27
-0.03,0.37,-0.95,-2.20,1.04,-1.28,38.92,26.26,31.27
-0.03,0.37,-0.95,-2.20,1.04,-1.28,38.92,26.26,31.27
-0.03,0.37,-0.95,-1.04,1.10,-1.22,38.92,26.26,31.27
-0.03,0.37,-0.95,-1.04,1.10,-1.22,38.92,26.26,31.27
-0.03,0.37,-0.95,0.43,1.22,-1.46,39.18,25.99,31.20
-0.03,0.37,-0.95,1.83,0.98,-1.46,39.18,25.99,31.20
-0.03,0.36,-0.95,1.83,0.98,-1.46,39.18,25.99,31.20
-0.03,0.37,-0.95,2.87,0.73,-1.22,39.18,25.99,31.20
-0.03,0.37,-0.95,2.87,0.73,-1.22,39.18,25.99,31.20
-0.03,0.37,-0.95,4.39,1.10,-1.46,39.18,25.99,31.20
-0.03,0.37,-0.95,4.39,1.10,-1.46,39.18,25.99,31.20
-0.03,0.36,-0.95,5.19,0.92,-1.65,39.18,25.99,31.20
-0.03,0.36,-0.95,5.74,1.10,-1.71,39.18,25.99,31.20
-0.03,0.36,-0.95,5.74,1.10,-1.71,39.18,25.99,31.20
-0.03,0.36,-0.95,5.74,1.28,-1.71,39.18,25.83,31.34
-0.03,0.36,-0.95,5.74,1.28,-1.71,39.47,25.83,31.34
-0.03,0.36,-0.94,5.43,1.04,-1.59,39.47,25.83,31.34
-0.03,0.36,-0.94,5.43,1.04,-1.46,39.47,25.83,31.34
-0.03,0.36,-0.94,4.94,0.98,-1.46,39.47,25.83,31.34
-0.03,0.36,-0.94,4.09,1.10,-1.46,39.47,25.83,31.34
-0.03,0.36,-0.94,4.09,1.10,-1.46,39.47,25.83,31.34
-0.04,0.36,-0.94,2.99,1.16,-1.53,39.47,25.83,31.34
-0.04,0.36,-0.94,2.99,1.16,-1.53,39.47,25.83,31.34
-0.04,0.36,-0.94,1.95,1.04,-1.28,39.47,25.83,31.34
-0.04,0.36,-0.94,1.95,1.04,-1.22,39.47,25.83,31.34
-0.04,0.36,-0.94,0.61,1.22,-1.22,39.16,26.55,31.74
-0.03,0.36,-0.94,-0.49,1.16,-0.85,39.16,26.55,31.74
-0.03,0.36,-0.94,-0.49,1.16,-0.85,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.34,0.85,-0.73,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.34,0.85,-0.73,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.71,1.22,-1.04,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.89,1.10,-1.10,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.89,1.10,-1.10,39.16,26.55,31.74
-0.03,0.37,-0.94,-2.01,1.16,-1.10,39.16,26.55,31.74
-0.03,0.37,-0.94,-2.01,1.16,-1.10,39.16,26.55,31.74
-0.03,0.37,-0.94,-1.65,1.16,-1.34,38.38,26.64,32.23
-0.03,0.37,-0.94,-1.65,1.16,-1.34,38.38,26.64,32.23
-0.03,0.37,-0.95,-1.04,1.04,-1.10,38.38,26.64,32.23
-0.03,0.37,-0.95,-0.31,0.92,-1.16,38.38,26.64,32.23
-0.03,0.37,-0.95,-0.31,0.92,-1.16,38.38,26.64,32.23
-0.03,0.37,-0.95,0.43,1.04,-1.34,38.38,26.64,32.23
-0.03,0.37,-0.95,0.43,1.04,-1.34,38.38,26.64,32.23
-0.03,0.36,-0.95,1.16,0.98,-1.40,38.38,26.64,32.23
-0.03,0.36,-0.95,1.16,0.98,-1.40,38.38,26.64,32.23
-0.03,0.36,-0.95,1.83,1.04,-1.53,38.38,26.64,32.23
-0.03,0.36,-0.95,2.32,1.10,-1.65,38.67,26.38,31.49
-0.03,0.36,-0.95,2.32,1.10,-1.65,38.67,26.38,31.49
-0.03,0.36,-0.95,2.81,0.92,-1.28,38.67,26.38,31.49
-0.03,0.36,-0.95,2.81,0.92,-1.28,38.67,26.38,31.49
-0.03,0.36,-0.95,3.17,0.98,-1.46,38.67,26.38,31.49
-0.03,0.36,-0.95,3.17,0.98,-1.46,38.67,26.38,31.49
-0.03,0.36,-0.95,3.17,1.22,-1.65,38.67,26.38,31.49
-0.03,0.36,-0.95,3.11,1.28,-1.53,38.67,26.38,31.49
-0.03,0.36,-0.95,3.11,1.28,-1.53,38.67,26.38,31.49
-0.03,0.36,-0.95,3.05,1.10,-1.59,38.67,26.38,31.49
-0.03,0.36,-0.95,3.05,1.10,-1.59,38.95,27.23,31.59
-0.03,0.36,-0.95,2.75,1.10,-1.40,38.95,27.23,31.59
-0.03,0.36,-0.95,2.75,1.10,-1.40,38.95,27.23,31.59
-0.03,0.36,-0.94,2.14,0.85,-1.10,38.95,27.23,31.59
-0.03,0.36,-0.94,1.71,1.10,-1.34,38.95,27.23,31.59
-0.03,0.36,-0.94,1.71,1.10,-1.34,38.95,27.23,31.59
-0.03,0.36,-0.94,1.40,1.04,-1.34,38.95,27.23,31.59
-0.03,0.36,-0.94,1.40,1.04,-1.34,38.95,27.23,31.59
-0.03,0.37,-0.94,1.22,1.16,-1.53,38.95,27.23,31.59
-0.03,0.37,-0.94,1.22,1.16,-1.53,38.95,27.23,31.59
-0.03,0.37,-0.94,0.85,0.98,-1.59,38.95,27.23,31.59
-0.03,0.37,-0.94,0.67,0.98,-1.34,39.38,26.54,32.03
-0.03,0.37,-0.94,0.67,0.98,-1.34,39.38,26.54,32.03
-0.03,0.37,-0.94,0.37,0.73,-0.85,39.38,26.54,32.03
-0.03,0.37,-0.94,0.37,0.73,-0.85,39.38,26.54,32.03
-0.03,0.37,-0.94,0.43,1.10,-1.22,39.38,26.54,32.03
-0.03,0.37,-0.94,0.43,1.10,-1.22,39.38,26.54,32.03
-0.03,0.37,-0.94,0.55,0.98,-1.28,39.38,26.54,32.03
-0.03,0.37,-0.95,0.49,0.98,-1.46,39.38,26.54,32.03
-0.03,0.37,-0.95,0.49,0.98,-1.46,39.38,26.54,32.03
-0.03,0.37,-0.95,0.61,0.98,-1.34,39.38,26.54,32.03
-0.03,0.37,-0.95,0.61,0.98,-1.34,39.01,26.51,31.14
-0.03,0.36,-0.94,0.85,1.16,-1.22,39.01,26.51,31.14
-0.03,0.36,-0.94,0.85,1.16,-1.22,39.01,26.51,31.14
-0.03,0.36,-0.95,1.28,0.92,-1.10,39.01,26.51,31.14
-0.03,0.36,-0.95,1.65,1.16,-1.46,39.01,26.51,31.14
-0.03,0.36,-0.95,1.65,1.16,-1.46,39.01,26.51,31.14
-0.03,0.36,-0.95,1.89,1.22,-1.53,39.01,26.51,31.14
-0.03,0.36,-0.95,1.89,1.22,-1.53,39.01,26.51,31.14
-0.03,0.36,-0.95,2.01,1.22,-1.53,39.01,26.51,31.14
-0.03,0.36,-0.95,2.01,1.22,-1.46,39.01,26.51,31.14
-0.03,0.37,-0.95,1.95,1.22,-1.46,38.28,26.29,31.80
-0.00,0.36,-0.94,1.71,1.28,-1.28,38.28,26.29,31.80
-0.03,0.36,-0.94,1.71,1.28,-1.28,38.28,26.29,31.80
-0.03,0.36,-0.94,1.46,0.85,-0.98,38.28,26.29,31.80
-0.03,0.36,-0.94,1.46,0.85,-0.98,38.28,26.29,31.80
-0.03,0.37,-0.95,1.65,1.16,-1.34,38.28,26.29,31.80
-0.03,0.37,-0.95,1.65,1.10,-1.40,38.28,26.29,31.80
-0.03,0.36,-0.94,1.40,1.10,-1.40,38.28,26.29,31.80
-0.03,0.36,-0.94,1.40,1.10,-1.28,38.28,26.29,31.80
-0.03,0.36,-0.94,1.40,1.10,-1.28,38.28,26.29,31.80
-0.03,0.36,-0.94,1.28,1.16,-1.40,38.61,25.98,31.90
-0.03,0.36,-0.94,1.28,1.16,-1.40,38.61,25.98,31.90
-0.03,0.36,-0.94,1.04,1.10,-1.28,38.61,25.98,31.90
-0.03,0.36,-0.94,0.61,1.10,-1.10,38.61,25.98,31.90
-0.04,0.36,-0.94,0.61,1.10,-1.10,38.61,25.98,31.90
