xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.00,-1.17,1.30,-17.82,-42.85,-22.64,38.83,40.00,-18.93
-0.00,-1.17,1.30,-17.82,-42.85,-22.64,38.83,40.00,-18.93
-0.06,-0.69,0.82,-8.42,-15.75,1.22,38.83,40.00,-18.93
-0.06,-0.69,0.82,-8.42,-15.75,1.22,38.83,40.00,-18.93
-0.05,-0.61,0.49,33.57,17.88,2.44,38.83,40.00,-18.93
-0.05,-0.61,0.49,-8.36,2.50,-6.10,38.31,40.15,-19.76
-0.01,-0.69,0.66,3.97,-31.74,-51.51,37.67,42.08,-19.93
-0.01,-0.69,0.66,3.97,-31.74,-51.51,37.67,42.08,-19.93
-0.04,-0.68,0.71,-0.92,-36.99,-48.95,37.67,42.08,-19.93
-0.04,-0.68,0.71,-3.66,-43.21,-48.03,37.67,42.08,-19.93
-0.03,-0.63,0.77,-3.66,-43.21,-48.03,36.80,42.72,-20.30
-0.05,-0.62,0.75,3.23,-47.73,-48.58,36.80,42.72,-20.30
-0.05,-0.62,0.75,3.23,-47.73,-48.58,36.80,42.72,-20.30
-0.03,-0.88,1.39,-1.89,-44.25,-44.43,36.80,42.72,-20.30
-0.03,-0.88,1.39,-1.89,-13.00,-23.13,36.80,42.72,-20.30
-0.02,-0.66,0.74,80.93,-0.55,-23.13,36.80,42.72,-20.30
-0.06,-0.67,0.82,36.62,-16.42,-35.16,36.80,42.72,-20.30
-0.06,-0.67,0.82,36.62,-16.42,-35.16,36.80,42.72,-20.30
-0.01,-0.68,0.74,10.25,-30.21,-45.35,35.34,44.74,-19.79
-0.04,-0.66,0.74,-5.86,-37.84,-49.68,35.34,44.74,-19.79
-0.04,-0.66,0.74,-5.86,-37.84,-49.68,35.34,44.74,-19.79
-0.02,-0.65,0.75,-10.68,-38.88,-50.54,35.34,44.74,-19.79
-0.02,-0.65,0.75,-10.68,-38.88,-50.54,35.34,44.74,-19.79
-0.02,-0.65,0.74,-7.87,-36.19,-50.17,35.34,44.74,-19.79
-0.02,-0.65,0.74,-2.87,-31.56,-48.34,35.34,44.74,-19.79
-0.02,-0.65,0.75,-2.87,-31.56,-48.34,35.34,44.74,-19.79
