xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.07,-0.75,0.75,-0.24,5.00,-6.59,32.15,49.72,-14.71
-0.04,-0.72,0.74,-19.90,-104.19,-61.52,30.81,50.27,-14.94
-0.04,-0.72,0.74,-19.90,-104.19,-61.52,30.81,50.27,-14.94
-0.04,-0.76,0.97,71.90,-48.40,-32.90,30.81,50.27,-14.94
-0.12,-0.66,0.63,-6.23,-73.85,-51.70,28.47,51.56,-16.32
-0.12,-0.66,0.63,-6.23,-73.85,-51.70,28.47,51.56,-16.32
-0.14,-0.70,0.78,-20.39,-90.33,-60.00,28.47,51.56,-16.32
-0.14,-0.70,0.78,-20.39,-90.33,-60.00,28.47,51.56,-16.32
-0.18,-0.69,0.74,-18.49,-91.31,-61.10,28.47,51.56,-16.32
-0.19,-0.66,0.70,-18.01,-91.92,-60.97,28.47,51.56,-16.32
-0.19,-0.66,0.70,-18.01,-91.92,-60.97,28.47,51.56,-16.32
-0.22,-0.69,0.76,-12.70,-94.18,-61.22,28.47,51.56,-16.32
-0.22,-0.69,0.76,-12.70,-94.18,-61.22,28.47,51.56,-16.32
-0.24,-0.68,0.76,-13.92,-98.39,-61.77,28.47,51.56,-16.32
-0.24,-0.68,0.76,-29.54,-104.13,-62.56,26.23,53.47,-19.38
-0.23,-0.67,0.76,-18.25,-104.13,-62.56,26.23,53.47,-19.38
-0.22,-0.65,0.74,-23.74,-108.89,-63.48,26.23,53.47,-19.38
-0.22,-0.65,0.74,-23.74,-108.89,-63.48,26.23,53.47,-19.38
-0.22,-0.63,0.74,-25.21,-109.80,-64.27,26.23,53.47,-19.38
-0.22,-0.63,0.74,-25.21,-109.80,-64.27,26.23,53.47,-19.38
-0.24,-0.62,0.82,-21.42,-109.19,-64.82,26.23,53.47,-19.38
-0.27,-0.61,0.75,-20.75,-107.60,-65.98,26.23,53.47,-19.38
-0.26,-0.61,0.75,-20.75,-107.60,-65.98,26.23,53.47,-19.38
-0.31,-0.63,0.76,-20.94,-108.28,-67.14,26.23,53.47,-19.38
-0.31,-0.63,0.76,-20.94,-108.28,-67.14,23.07,54.74,-20.97
-0.36,-0.64,0.72,-22.52,-110.35,-66.83,23.07,54.74,-20.97
-0.36,-0.64,0.72,-22.52,-112.79,-65.25,23.07,54.74,-20.97
-0.40,-0.62,0.72,-24.29,-112.79,-65.25,23.07,54.74,-20.97
-0.42,-0.62,0.76,-25.70,-115.91,-65.86,23.07,54.74,-20.97
-0.42,-0.62,0.76,-25.70,-115.91,-65.86,23.07,54.74,-20.97
-0.41,-0.60,0.80,-27.34,-117.49,-65.61,23.07,54.74,-20.97
-0.41,-0.60,0.80,-27.34,-117.49,-65.61,23.07,54.74,-20.97
-0.41,-0.60,0.85,-26.73,-115.66,-65.31,23.07,54.74,-20.97
-0.41,-0.60,0.90,-26.92,-110.47,-64.45,23.07,54.74,-20.97
-0.40,-0.60,0.90,-26.92,-110.47,-64.45,20.17,55.83,-26.03
-0.41,-0.61,0.91,-23.25,-99.79,-61.58,20.17,55.83,-26.03
-0.41,-0.61,0.91,-23.25,-99.79,-61.58,20.17,55.83,-26.03
-0.45,-0.62,0.91,-19.65,-87.83,-57.80,20.17,55.83,-26.03
-0.45,-0.62,0.91,-19.65,-75.99,-52.98,20.17,55.83,-26.03
-0.48,-0.61,0.90,-16.24,-75.99,-52.98,20.17,55.83,-26.03
-0.51,-0.59,0.90,-15.26,-66.71,-47.79,20.17,55.83,-26.03
-0.51,-0.59,0.90,-15.26,-66.71,-47.79,20.17,55.83,-26.03
-0.59,-0.58,0.82,-12.15,-58.11,-44.13,20.17,55.83,-26.03
-0.59,-0.58,0.82,-12.15,-58.11,-44.13,20.17,55.83,-26.03
-0.59,-0.57,0.84,-19.78,-58.11,-43.58,17.07,56.20,-26.87
-0.59,-0.57,0.88,-24.05,-56.46,-41.38,17.07,56.20,-26.87
-0.50,-0.51,0.88,-24.05,-56.46,-41.38,17.07,56.20,-26.87
-0.52,-0.48,0.80,-18.31,-46.88,-40.89,17.07,56.20,-26.87
-0.52,-0.48,0.80,-18.31,-46.88,-40.89,17.07,56.20,-26.87
-0.60,-0.49,0.79,-21.61,-42.24,-47.18,17.07,56.20,-26.87
-0.60,-0.49,0.79,-21.61,-42.24,-49.99,17.07,56.20,-26.87
-0.63,-0.47,0.77,-25.51,-41.08,-49.99,17.07,56.20,-26.87
-0.60,-0.43,0.74,-22.22,-38.51,-50.90,17.07,56.20,-26.87
-0.60,-0.43,0.74,-22.22,-38.51,-50.90,17.07,56.20,-26.87
-0.55,-0.39,0.74,-21.85,-38.15,-55.18,13.94,57.01,-28.55
-0.55,-0.39,0.74,-21.85,-38.15,-55.18,13.94,57.01,-28.55
-0.51,-0.38,0.73,-21.24,-36.32,-61.40,13.94,57.01,-28.55
-0.51,-0.38,0.73,-18.74,-32.53,-68.48,13.94,57.01,-28.55
-0.54,-0.39,0.69,-18.74,-32.53,-68.48,13.94,57.01,-28.55
-0.58,-0.42,0.66,-16.85,-30.52,-75.20,13.94,57.01,-28.55
-0.58,-0.42,0.66,-16.85,-30.52,-75.20,13.94,57.01,-28.55
-0.54,-0.43,0.65,-15.32,-31.31,-79.47,13.94,57.01,-28.55
-0.54,-0.43,0.65,-15.32,-31.31,-79.47,13.94,57.01,-28.55
-0.48,-0.43,0.64,-13.12,-32.53,-82.28,13.94,57.01,-28.55
-0.48,-0.47,0.62,-11.72,-32.47,-85.69,9.84,58.07,-29.14
-0.51,-0.47,0.62,-11.72,-32.47,-85.69,9.84,58.07,-29.14
-0.59,-0.53,0.59,-11.05,-32.17,-86.67,9.84,58.07,-29.14
-0.59,-0.53,0.59,-11.05,-32.17,-86.67,9.84,58.07,-29.14
-0.59,-0.53,0.58,-8.42,-33.75,-82.09,9.84,58.07,-29.14
-0.59,-0.53,0.58,-8.42,-33.75,-75.56,9.84,58.07,-29.14
-0.53,-0.51,0.59,-6.90,-37.41,-75.56,9.84,58.07,-29.14
-0.52,-0.50,0.59,-6.29,-39.79,-70.74,9.84,58.07,-29.14
-0.52,-0.50,0.59,-6.29,-39.79,-70.74,9.84,58.07,-29.14
-0.55,-0.50,0.58,-5.80,-40.34,-66.04,9.84,58.07,-29.14
-0.55,-0.50,0.58,-5.80,-40.34,-66.04,9.84,58.07,-29.14
-0.56,-0.48,0.58,-5.31,-41.20,-60.55,5.43,58.07,-30.49
-0.56,-0.48,0.58,-5.31,-41.75,-53.59,5.43,58.07,-30.49
-0.54,-0.43,0.59,-2.81,-41.75,-53.59,5.43,58.07,-30.49
-0.57,-0.41,0.58,-1.77,-41.87,-50.42,5.43,58.07,-30.49
-0.57,-0.41,0.58,-1.77,-41.87,-50.42,5.43,58.07,-30.49
-0.64,-0.40,0.56,-0.55,-42.72,-48.65,5.43,58.07,-30.49
-0.64,-0.40,0.56,-0.55,-42.72,-48.65,5.43,58.07,-30.49
-0.70,-0.38,0.55,0.92,-45.35,-46.94,5.43,58.07,-30.49
-0.70,-0.38,0.55,1.40,-50.23,-46.51,5.43,58.07,-30.49
-0.75,-0.35,0.55,1.40,-50.23,-46.51,5.43,58.07,-30.49
-0.78,-0.33,0.56,1.10,-56.40,-48.16,3.10,58.65,-30.02
-0.78,-0.33,0.56,1.10,-56.40,-48.16,3.10,58.65,-30.02
-0.77,-0.31,0.59,-0.55,-62.74,-50.29,3.10,58.65,-30.02
-0.77,-0.31,0.59,-0.55,-62.74,-50.29,3.10,58.65,-30.02
-0.76,-0.28,0.63,-0.61,-65.92,-51.94,3.10,58.65,-30.02
-0.76,-0.28,0.63,1.28,-65.37,-53.04,3.10,58.65,-30.02
-0.73,-0.25,0.66,1.28,-65.37,-53.04,3.10,58.65,-30.02
-0.68,-0.21,0.68,3.91,-62.56,-53.96,3.10,58.65,-30.02
-0.68,-0.21,0.68,3.91,-62.56,-53.96,3.10,58.65,-30.02
-0.65,-0.19,0.69,5.31,-57.80,-56.52,3.10,58.65,-30.02
-0.65,-0.19,0.69,5.31,-57.80,-56.52,-0.99,58.76,-30.55
-0.68,-0.20,0.69,6.84,-51.21,-60.73,-0.99,58.76,-30.55
-0.71,-0.21,0.66,9.83,-44.01,-64.70,-0.99,58.76,-30.55
-0.72,-0.21,0.66,9.83,-44.01,-64.70,-0.99,58.76,-30.55
-0.74,-0.22,0.64,12.15,-38.51,-67.57,-0.99,58.76,-30.55
-0.74,-0.22,0.64,12.15,-38.51,-67.57,-0.99,58.76,-30.55
-0.76,-0.23,0.61,13.06,-34.61,-69.03,-0.99,58.76,-30.55
-0.76,-0.23,0.61,13.06,-31.43,-69.21,-0.99,58.76,-30.55
-0.79,-0.24,0.58,14.95,-31.43,-69.21,-0.99,58.76,-30.55
-0.79,-0.25,0.56,16.78,-30.21,-69.09,-0.99,58.76,-30.55
-0.79,-0.25,0.56,16.78,-30.21,-69.09,-3.17,58.81,-30.65
-0.81,-0.26,0.55,16.05,-30.76,-68.97,-3.17,58.81,-30.65
-0.81,-0.26,0.55,16.05,-30.76,-68.97,-3.17,58.81,-30.65
-0.83,-0.27,0.53,16.11,-31.37,-67.02,-3.17,58.81,-30.65
-0.83,-0.27,0.53,18.49,-31.98,-64.39,-3.17,58.81,-30.65
-0.80,-0.25,0.53,18.49,-31.98,-64.39,-3.17,58.81,-30.65
-0.75,-0.24,0.54,18.86,-33.51,-62.50,-3.17,58.81,-30.65
-0.75,-0.24,0.54,18.86,-33.51,-62.50,-3.17,58.81,-30.65
-0.75,-0.24,0.53,18.80,-33.51,-61.52,-3.17,58.81,-30.65
-0.75,-0.24,0.53,18.80,-33.51,-61.52,-3.17,58.81,-30.65
-0.75,-0.24,0.53,19.35,-32.71,-59.75,-6.05,58.50,-30.92
-0.72,-0.23,0.52,20.87,-31.13,-56.27,-6.05,58.50,-30.92
-0.75,-0.23,0.52,20.87,-31.13,-56.27,-6.05,58.50,-30.92
-0.78,-0.24,0.50,23.19,-29.11,-52.73,-6.05,58.50,-30.92
-0.78,-0.24,0.50,23.19,-29.11,-52.73,-6.05,58.50,-30.92
-0.80,-0.24,0.49,24.72,-27.95,-50.29,-6.05,58.50,-30.92
-0.80,-0.24,0.49,24.72,-28.38,-47.49,-6.05,58.50,-30.92
-0.80,-0.24,0.49,25.02,-28.38,-47.49,-6.05,58.50,-30.92
-0.82,-0.25,0.49,25.76,-28.81,-44.68,-6.05,58.50,-30.92
-0.82,-0.25,0.49,25.76,-28.81,-44.68,-6.05,58.50,-30.92
-0.84,-0.26,0.49,26.43,-29.48,-41.44,-6.05,58.50,-30.92
-0.84,-0.26,0.49,26.43,-29.48,-41.44,-8.68,58.40,-28.66
-0.85,-0.25,0.49,26.92,-30.15,-37.66,-8.68,58.40,-28.66
-0.85,-0.25,0.49,29.24,-30.09,-32.65,-8.68,58.40,-28.66
-0.83,-0.24,0.50,29.24,-30.09,-32.65,-8.68,58.40,-28.66
-0.84,-0.23,0.50,30.76,-29.42,-29.79,-8.68,58.40,-28.66
-0.84,-0.23,0.50,30.76,-29.42,-29.79,-8.68,58.40,-28.66
-0.83,-0.22,0.51,30.64,-29.11,-27.65,-8.68,58.40,-28.66
-0.83,-0.22,0.51,30.64,-29.11,-27.65,-8.68,58.40,-28.66
-0.80,-0.20,0.51,31.13,-28.26,-25.27,-8.68,58.40,-28.66
-0.80,-0.20,0.52,30.64,-26.73,-23.99,-8.68,58.40,-28.66
-0.79,-0.20,0.52,30.64,-26.73,-23.99,-10.72,58.80,-27.47
-0.83,-0.21,0.51,30.03,-23.99,-23.38,-10.72,58.80,-27.47
-0.83,-0.21,0.51,30.03,-23.99,-23.38,-10.72,58.80,-27.47
-0.85,-0.21,0.49,30.88,-21.24,-21.42,-10.72,58.80,-27.47
-0.85,-0.21,0.49,30.88,-21.24,-19.53,-10.72,58.80,-27.47
-0.85,-0.21,0.48,31.31,-19.17,-19.53,-10.72,58.80,-27.47
-0.86,-0.20,0.48,30.82,-17.76,-18.01,-10.72,58.80,-27.47
-0.86,-0.20,0.48,30.82,-17.76,-18.01,-10.72,58.80,-27.47
-0.88,-0.20,0.46,31.74,-15.50,-16.97,-10.72,58.80,-27.47
-0.88,-0.20,0.46,31.74,-15.50,-16.97,-10.72,58.80,-27.47
-0.90,-0.20,0.43,32.84,-15.08,-17.52,-11.78,58.46,-26.78
-0.90,-0.20,0.43,30.70,-17.33,-20.26,-11.78,58.46,-26.78
-0.92,-0.22,0.42,30.70,-17.33,-20.26,-11.78,58.46,-26.78
-0.94,-0.23,0.42,27.28,-20.69,-23.01,-11.78,58.46,-26.78
