xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.28,-0.90,0.56,8.54,46.33,-40.04,-3.55,46.15,15.89
-0.28,-0.90,0.56,24.17,59.81,-50.42,-3.55,46.15,16.26
-0.66,-1.21,0.38,21.91,59.81,-50.42,-4.48,46.15,16.26
-0.20,-1.01,0.37,7.75,14.95,-10.68,-4.48,46.15,16.26
-0.20,-1.01,0.37,7.75,14.95,-10.68,-4.48,46.15,16.26
-0.05,-0.91,0.54,-87.34,-129.21,-93.63,-5.16,45.97,16.15
-0.05,-0.91,0.54,-87.34,-129.21,-93.63,-5.16,45.97,16.15
-0.07,-0.78,0.52,-94.67,-145.26,-95.09,-5.16,45.97,16.15
-0.07,-0.78,0.52,-94.67,-145.26,-95.09,-5.16,45.97,16.15
-0.19,-0.69,0.56,-93.20,-157.71,-96.13,-5.16,45.97,16.15
-0.28,-0.69,0.64,-88.81,-167.24,-94.91,-5.16,45.97,16.15
-0.28,-0.69,0.64,-88.81,-167.24,-94.91,-5.16,45.97,16.15
-0.38,-0.73,0.75,-72.33,-173.77,-88.81,-5.16,45.97,16.15
-0.38,-0.73,0.75,-72.33,-173.77,-88.81,-4.47,46.73,14.42
-0.38,-0.70,0.75,-59.69,-179.44,-85.69,-4.47,46.73,14.42
-0.38,-0.70,0.75,-75.32,-182.86,-84.96,-4.47,46.73,14.42
-0.36,-0.63,0.87,-70.43,-182.86,-84.96,-4.47,46.73,14.42
-0.43,-0.65,0.78,-59.14,-179.08,-91.92,-4.47,46.73,14.42
-0.43,-0.65,0.78,-59.14,-179.08,-91.92,-4.47,46.73,14.42
-0.50,-0.63,0.71,-67.44,-182.92,-96.62,-4.47,46.73,14.42
-0.50,-0.63,0.71,-67.44,-182.92,-96.62,-4.47,46.73,14.42
-0.55,-0.62,0.77,-75.32,-182.80,-95.83,-4.47,46.73,14.42
-0.55,-0.59,0.95,-68.36,-179.08,-91.37,-4.47,46.73,14.42
-0.54,-0.59,0.95,-68.36,-179.08,-91.37,-4.87,46.73,14.44
-0.60,-0.53,0.69,-64.39,-169.43,-84.72,-4.87,46.73,14.44
-0.60,-0.53,0.69,-64.39,-169.43,-84.72,-4.87,46.73,14.44
-0.60,-0.50,0.69,-47.06,-158.02,-76.66,-4.87,46.73,14.44
-0.60,-0.50,0.69,-47.06,-144.59,-71.47,-4.87,46.73,14.44
-0.57,-0.44,0.76,-35.40,-144.59,-71.47,-4.87,46.73,14.44
-0.59,-0.42,0.73,-24.23,-132.51,-72.63,-4.87,46.73,14.44
-0.59,-0.42,0.73,-24.23,-132.51,-72.63,-4.87,46.73,14.44
-0.63,-0.42,0.77,-32.29,-121.03,-77.64,-4.87,46.73,14.44
-0.63,-0.42,0.77,-32.29,-121.03,-77.64,-4.87,46.73,14.44
-0.63,-0.50,0.83,-22.77,-107.48,-78.43,-5.48,46.09,13.29
-0.63,-0.50,0.83,-22.77,-94.54,-75.32,-5.48,46.09,13.29
-0.65,-0.40,0.78,-22.77,-94.54,-75.32,-5.48,46.09,13.29
-0.62,-0.39,0.93,-17.94,-85.82,-73.30,-5.48,46.09,13.29
-0.62,-0.39,0.93,-17.94,-85.82,-73.30,-5.48,46.09,13.29
-0.60,-0.32,0.82,-19.96,-76.42,-73.85,-5.48,46.09,13.29
-0.60,-0.32,0.82,-19.96,-76.42,-73.85,-5.48,46.09,13.29
-0.58,-0.33,0.85,-22.16,-66.04,-76.60,-5.48,46.09,13.29
-0.59,-0.32,0.82,-26.79,-50.23,-79.71,-5.48,46.09,13.29
-0.59,-0.32,0.82,-26.79,-50.23,-79.71,-5.48,46.09,13.29
-0.63,-0.34,0.77,-16.66,-29.54,-79.41,-5.48,46.09,13.29
-0.63,-0.34,0.77,-16.66,-29.54,-79.41,-5.97,45.61,13.51
-0.66,-0.36,0.71,-5.98,-11.78,-77.45,-5.97,45.61,13.51
-0.66,-0.36,0.71,-5.98,-1.89,-74.89,-5.97,45.61,13.51
-0.64,-0.36,0.66,3.60,-1.89,-74.89,-5.97,45.61,13.51
-0.59,-0.34,0.62,7.14,-0.31,-76.97,-5.97,45.61,13.51
-0.59,-0.34,0.62,7.14,-0.31,-76.97,-5.97,45.61,13.51
-0.52,-0.34,0.63,2.56,-5.49,-83.98,-5.97,45.61,13.51
-0.52,-0.34,0.63,2.56,-5.49,-83.98,-5.97,45.61,13.51
-0.49,-0.37,0.66,-6.29,-11.54,-91.86,-5.97,45.61,13.51
-0.49,-0.37,0.66,-6.16,-11.78,-95.34,-5.97,45.61,13.51
-0.52,-0.42,0.66,-6.16,-11.78,-95.34,-7.67,45.81,14.10
-0.57,-0.47,0.64,0.37,-9.40,-92.47,-7.67,45.81,14.10
-0.57,-0.47,0.64,0.37,-9.40,-92.47,-7.67,45.81,14.10
-0.60,-0.49,0.60,10.93,-7.32,-84.41,-7.67,45.81,14.10
-0.60,-0.49,0.60,10.93,-7.32,-84.41,-7.67,45.81,14.10
-0.62,-0.48,0.57,19.53,-8.00,-77.03,-7.67,45.81,14.10
-0.62,-0.48,0.57,19.35,-14.89,-74.40,-7.67,45.81,14.10
-0.60,-0.48,0.56,19.35,-14.89,-74.40,-7.67,45.81,14.10
