xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.20,-0.24,0.98,-0.79,-3.42,6.65,33.19,47.49,-19.46
-0.38,-0.68,0.84,-7.14,16.85,-29.30,33.19,47.49,-19.46
-0.38,-0.68,0.84,-7.14,16.85,-29.30,33.19,47.49,-19.46
-0.54,-0.68,0.82,6.04,16.60,-23.68,33.28,47.27,-21.03
-0.54,-0.68,0.82,6.04,16.60,-23.68,33.28,47.27,-21.03
-0.73,-0.76,0.71,5.07,20.51,-28.81,33.28,47.27,-21.03
-0.73,-0.76,0.71,1.40,17.33,-30.46,33.28,47.27,-21.03
-0.79,-0.79,0.78,1.40,17.33,-30.46,33.28,47.27,-21.03
-0.00,-0.74,0.82,-6.84,12.76,-18.31,33.28,47.27,-21.03
-0.00,-0.74,0.82,-6.84,12.76,-18.31,33.28,47.27,-21.03
-0.16,-0.78,0.79,5.00,44.13,-83.86,33.23,47.91,-19.51
-0.16,-0.78,0.79,5.00,44.13,-83.86,33.23,47.91,-19.51
-0.25,-0.89,0.79,-3.85,36.93,-69.09,33.23,47.91,-19.51
-0.25,-0.75,0.60,16.97,31.43,-43.88,33.23,47.91,-19.51
-0.14,-0.75,0.60,16.97,31.43,-43.88,33.23,47.91,-19.51
-0.01,-0.77,0.66,10.56,19.71,-30.94,33.23,47.91,-19.51
-0.01,-0.77,0.66,10.56,19.71,-30.94,32.51,49.49,-18.31
-0.02,-0.53,0.50,47.73,-18.49,-11.84,32.18,49.51,-18.24
-0.02,-0.53,0.50,47.73,-18.49,-11.84,32.18,49.51,-18.24
-0.04,-0.99,1.02,-21.30,-127.26,-58.29,31.02,49.88,-19.95
-0.04,-0.99,1.02,-21.30,-127.26,-58.29,31.02,49.88,-19.95
-0.00,-0.74,0.95,126.34,-30.64,-22.58,31.02,49.88,-19.95
-0.01,-0.72,0.83,55.48,-48.71,-37.96,31.02,49.88,-19.95
-0.01,-0.72,0.83,55.48,-48.71,-37.96,31.02,49.88,-19.95
-0.06,-0.66,0.79,-4.27,-84.17,-58.47,31.02,49.88,-19.95
-0.06,-0.66,0.79,-4.27,-84.17,-58.47,31.02,49.88,-19.95
-0.10,-0.61,0.71,-48.40,-109.68,-71.47,28.69,51.22,-22.19
-0.10,-0.61,0.71,-50.35,-107.97,-68.18,28.69,51.22,-22.19
-0.15,-0.51,0.78,-50.35,-107.97,-68.18,28.69,51.22,-22.19
-0.19,-0.51,0.78,-23.86,-85.33,-57.68,28.69,51.22,-22.19
-0.19,-0.51,0.78,-23.86,-85.33,-57.68,28.69,51.22,-22.19
-0.20,-0.55,0.79,7.57,-64.27,-47.06,28.69,51.22,-22.19
-0.20,-0.55,0.79,7.57,-64.27,-31.43,28.69,51.22,-22.19
-0.15,-0.56,0.81,17.46,-57.31,-42.54,28.69,51.22,-22.19
-0.09,-0.56,0.83,11.96,-59.81,-44.62,28.69,51.22,-22.19
-0.09,-0.56,0.83,11.96,-59.81,-44.62,28.69,51.22,-22.19
-0.07,-0.59,0.80,7.39,-62.50,-48.10,26.16,53.05,-23.17
-0.07,-0.59,0.80,7.39,-62.50,-48.10,26.16,53.05,-23.17
-0.09,-0.59,0.80,8.67,-61.71,-48.71,26.16,53.05,-23.17
-0.09,-0.59,0.80,8.67,-59.63,-49.93,26.16,53.05,-23.17
-0.17,-0.58,0.81,15.01,-59.63,-49.93,26.16,53.05,-23.17
-0.23,-0.60,0.80,18.31,-60.85,-52.67,26.16,53.05,-23.17
-0.23,-0.60,0.80,18.31,-60.85,-52.67,26.16,53.05,-23.17
-0.29,-0.62,0.77,17.03,-66.47,-55.60,26.16,53.05,-23.17
-0.29,-0.62,0.77,17.03,-66.47,-55.60,26.16,53.05,-23.17
-0.33,-0.61,0.76,11.11,-74.40,-57.43,26.16,53.05,-23.17
-0.33,-0.61,0.76,5.13,-82.40,-58.04,23.40,53.81,-23.72
-0.35,-0.62,0.75,5.13,-82.40,-58.04,23.40,53.81,-23.72
-0.32,-0.57,0.77,1.65,-89.60,-57.56,23.40,53.81,-23.72
-0.32,-0.57,0.77,1.65,-89.60,-57.56,23.40,53.81,-23.72
-0.28,-0.54,0.78,1.16,-91.74,-57.86,23.40,53.81,-23.72
-0.28,-0.54,0.78,1.16,-91.74,-57.86,23.40,53.81,-23.72
-0.26,-0.54,0.83,4.70,-90.21,-60.06,23.40,53.81,-23.72
-0.26,-0.54,0.76,8.97,-86.85,-62.38,23.40,53.81,-23.72
-0.27,-0.52,0.76,8.97,-86.85,-62.38,23.40,53.81,-23.72
-0.33,-0.58,0.75,12.63,-82.46,-64.82,23.40,53.81,-23.72
-0.33,-0.58,0.75,12.63,-82.46,-64.82,23.40,53.81,-23.72
-0.41,-0.60,0.74,18.01,-80.81,-66.35,20.04,55.35,-25.34
-0.41,-0.60,0.74,18.01,-80.81,-66.22,20.04,55.35,-25.34
-0.48,-0.59,0.64,18.49,-82.15,-66.22,20.04,55.35,-25.34
-0.52,-0.63,0.66,17.70,-87.16,-65.55,20.04,55.35,-25.34
-0.52,-0.63,0.66,17.70,-87.16,-65.55,20.04,55.35,-25.34
-0.54,-0.61,0.71,19.35,-93.44,-64.58,20.04,55.35,-25.34
-0.54,-0.61,0.71,19.35,-93.44,-64.58,20.04,55.35,-25.34
-0.54,-0.58,0.62,15.69,-101.26,-65.98,20.04,55.35,-25.34
-0.54,-0.58,0.62,10.80,-110.17,-68.97,20.04,55.35,-25.34
-0.54,-0.58,0.68,10.80,-110.17,-68.97,20.04,55.35,-25.34
-0.54,-0.52,0.68,10.31,-115.30,-72.45,16.16,57.20,-26.31
-0.54,-0.52,0.68,10.31,-115.30,-72.45,16.16,57.20,-26.31
-0.59,-0.57,0.68,10.68,-118.53,-76.97,16.16,57.20,-26.31
-0.59,-0.57,0.68,10.68,-118.53,-76.97,16.16,57.20,-26.31
-0.65,-0.55,0.63,13.06,-120.24,-81.18,16.16,57.20,-26.31
-0.65,-0.58,0.64,12.57,-124.02,-85.39,16.16,57.20,-26.31
-0.72,-0.59,0.64,12.57,-124.02,-85.39,16.16,57.20,-26.31
-0.76,-0.61,0.67,10.86,-127.69,-85.45,16.16,57.20,-26.31
-0.76,-0.61,0.67,10.86,-127.69,-85.45,16.16,57.20,-26.31
-0.79,-0.61,0.70,12.70,-128.42,-82.70,16.16,57.20,-26.31
-0.79,-0.61,0.70,12.70,-127.93,-79.71,11.36,59.63,-28.60
-0.78,-0.59,0.72,14.59,-127.93,-79.71,11.36,59.63,-28.60
-0.75,-0.56,0.76,13.92,-127.14,-77.94,11.36,59.63,-28.60
-0.75,-0.56,0.76,13.92,-127.14,-77.94,11.36,59.63,-28.60
-0.70,-0.55,0.78,11.84,-124.02,-78.25,11.36,59.63,-28.60
-0.70,-0.55,0.78,11.84,-124.02,-78.25,11.36,59.63,-28.60
-0.61,-0.48,0.92,10.44,-114.26,-73.12,11.36,59.63,-28.60
-0.61,-0.48,0.73,48.95,-81.12,-65.37,11.36,59.63,-28.60
-0.63,-0.46,0.73,48.95,-81.12,-65.37,11.36,59.63,-28.60
-0.71,-0.49,0.65,53.28,-69.70,-69.27,11.36,59.63,-28.60
-0.71,-0.49,0.65,53.28,-69.70,-69.27,6.86,59.94,-27.83
-0.79,-0.56,0.68,29.79,-78.43,-79.04,6.86,59.94,-27.83
-0.79,-0.56,0.68,29.79,-78.43,-79.04,6.86,59.94,-27.83
-0.79,-0.59,0.73,17.33,-81.42,-80.26,6.86,59.94,-27.83
-0.74,-0.56,0.75,20.02,-72.81,-72.75,6.86,59.94,-27.83
-0.74,-0.56,0.75,20.02,-72.81,-72.75,6.86,59.94,-27.83
-0.69,-0.52,0.71,27.77,-59.39,-64.94,6.86,59.94,-27.83
-0.69,-0.52,0.71,27.77,-59.39,-64.94,6.86,59.94,-27.83
-0.67,-0.51,0.72,22.83,-53.96,-62.81,6.86,59.94,-27.83
-0.67,-0.51,0.72,22.83,-49.50,-62.62,6.86,59.94,-27.83
-0.69,-0.53,0.72,14.65,-49.50,-62.62,2.26,60.47,-27.14
-0.72,-0.55,0.70,13.06,-41.20,-59.39,2.26,60.47,-27.14
-0.72,-0.55,0.70,13.06,-41.20,-59.39,2.26,60.47,-27.14
-0.77,-0.56,0.66,15.38,-31.56,-52.92,2.26,60.47,-27.14
-0.77,-0.56,0.66,15.38,-31.56,-52.92,2.26,60.47,-27.14
-0.78,-0.55,0.63,16.48,-24.29,-45.78,2.26,60.47,-27.14
-0.78,-0.55,0.63,13.73,-20.75,-39.12,2.26,60.47,-27.14
-0.79,-0.53,0.61,13.73,-20.75,-39.12,2.26,60.47,-27.14
-0.78,-0.50,0.60,11.05,-17.70,-33.63,2.26,60.47,-27.14
-0.78,-0.50,0.60,11.05,-17.70,-33.63,2.26,60.47,-27.14
-0.76,-0.46,0.59,9.58,-14.40,-28.69,-0.61,60.50,-26.27
-0.76,-0.46,0.59,9.58,-14.40,-28.69,-0.61,60.50,-26.27
-0.72,-0.42,0.60,7.39,-11.41,-24.48,-0.61,60.50,-26.27
-0.72,-0.39,0.60,6.16,-6.84,-22.03,-0.61,60.50,-26.27
-0.70,-0.40,0.60,6.16,-6.84,-22.03,-0.61,60.50,-26.27
-0.72,-0.39,0.58,9.28,-0.24,-21.36,-0.61,60.50,-26.27
-0.72,-0.39,0.58,9.28,-0.24,-21.36,-0.61,60.50,-26.27
-0.78,-0.41,0.54,10.38,3.97,-21.97,-0.61,60.50,-26.27
-0.78,-0.41,0.54,10.38,3.97,-21.97,-0.61,60.50,-26.27
-0.85,-0.44,0.52,6.77,4.58,-22.22,-0.61,60.50,-26.27
-0.88,-0.44,0.51,4.27,4.76,-19.04,-0.61,60.50,-26.27
-0.88,-0.44,0.51,4.27,4.76,-19.04,-2.58,60.86,-25.50
-0.86,-0.40,0.52,5.13,5.55,-12.51,-2.58,60.86,-25.50
-0.86,-0.40,0.52,5.13,5.55,-12.51,-2.58,60.86,-25.50
-0.81,-0.35,0.52,5.68,7.69,-8.00,-2.58,60.86,-25.50
-0.81,-0.35,0.52,5.68,9.83,-5.31,-2.58,60.86,-25.50
-0.75,-0.30,0.54,3.91,9.83,-5.31,-2.58,60.86,-25.50
-0.71,-0.25,0.54,4.52,14.40,-5.68,-2.58,60.86,-25.50
-0.71,-0.25,0.54,4.52,14.40,-5.68,-2.58,60.86,-25.50
-0.72,-0.24,0.51,6.35,20.08,-9.09,-2.58,60.86,-25.50
-0.72,-0.24,0.51,6.35,20.08,-9.09,-2.58,60.86,-25.50
-0.77,-0.25,0.49,5.68,23.68,-14.53,-3.72,61.05,-25.33
-0.77,-0.25,0.49,5.68,25.76,-19.17,-3.72,61.05,-25.33
-0.82,-0.28,0.46,5.13,25.76,-19.17,-3.72,61.05,-25.33
-0.85,-0.29,0.42,7.93,27.77,-21.91,-3.72,61.05,-25.33
-0.85,-0.29,0.42,7.93,27.77,-21.91,-3.72,61.05,-25.33
-0.86,-0.28,0.40,9.03,27.22,-23.80,-3.72,61.05,-25.33
-0.86,-0.28,0.40,9.03,27.22,-23.80,-3.72,61.05,-25.33
-0.84,-0.26,0.39,8.48,25.21,-25.39,-3.72,61.05,-25.33
-0.84,-0.26,0.39,9.64,24.17,-26.61,-3.72,61.05,-25.33
-0.79,-0.23,0.39,9.64,24.17,-26.61,-3.72,61.05,-25.33
-0.75,-0.20,0.39,12.08,23.99,-29.66,-5.55,61.21,-24.94
-0.75,-0.20,0.39,12.08,23.99,-29.66,-5.55,61.21,-24.94
-0.72,-0.18,0.38,12.82,22.95,-35.03,-5.55,61.21,-24.94
-0.72,-0.18,0.38,12.82,22.95,-35.03,-5.55,61.21,-24.94
-0.70,-0.17,0.36,15.08,22.77,-43.27,-5.55,61.21,-24.94
-0.70,-0.17,0.36,16.36,21.18,-52.73,-5.55,61.21,-24.94
-0.68,-0.17,0.35,16.36,21.18,-52.73,-5.55,61.21,-24.94
-0.67,-0.19,0.32,17.21,18.62,-63.23,-5.55,61.21,-24.94
-0.67,-0.19,0.32,17.21,18.62,-63.23,-5.55,61.21,-24.94
-0.68,-0.24,0.30,17.09,14.28,-73.73,-5.55,61.21,-24.94
-0.68,-0.24,0.30,17.09,14.28,-73.73,-8.11,61.07,-26.66
-0.74,-0.32,0.28,17.82,10.01,-81.54,-8.11,61.07,-26.66
-0.80,-0.38,0.24,22.40,5.92,-83.56,-8.11,61.07,-26.66
-0.81,-0.38,0.24,22.40,5.92,-83.56,-8.11,61.07,-26.66
-0.87,-0.44,0.20,25.09,-1.10,-82.21,-8.11,61.07,-26.66
-0.87,-0.44,0.20,25.09,-1.10,-82.21,-8.11,61.07,-26.66
-0.89,-0.46,0.22,21.30,-13.49,-78.12,-8.11,61.07,-26.66
-0.89,-0.46,0.22,21.30,-25.76,-71.11,-8.11,61.07,-26.66
-0.86,-0.45,0.26,17.64,-25.76,-71.11,-8.11,61.07,-26.66
-0.80,-0.40,0.30,17.52,-34.67,-63.05,-8.11,61.07,-26.66
-0.80,-0.40,0.30,17.52,-34.67,-63.05,-10.82,60.44,-25.39
-0.73,-0.35,0.36,16.78,-41.02,-57.86,-10.82,60.44,-25.39
-0.73,-0.35,0.36,16.78,-41.02,-57.86,-10.82,60.44,-25.39
-0.68,-0.30,0.40,15.44,-44.31,-55.73,-10.82,60.44,-25.39
-0.68,-0.30,0.40,16.72,-44.13,-57.01,-10.82,60.44,-25.39
-0.65,-0.26,0.41,16.72,-44.13,-57.01,-10.82,60.44,-25.39
-0.64,-0.26,0.43,15.01,-44.37,-60.61,-10.82,60.44,-25.39
-0.64,-0.26,0.43,15.01,-44.37,-60.61,-10.82,60.44,-25.39
-0.68,-0.28,0.43,14.10,-43.09,-65.25,-10.82,60.44,-25.39
-0.68,-0.28,0.43,14.10,-40.59,-68.30,-10.82,60.44,-25.39
-0.76,-0.35,0.41,16.42,-40.59,-68.30,-13.94,59.92,-25.42
-0.87,-0.43,0.38,18.43,-39.61,-68.73,-14.29,59.92,-25.42
-0.87,-0.43,0.38,18.43,-39.61,-68.73,-14.29,59.92,-25.42
-0.94,-0.48,0.40,15.14,-43.40,-63.17,-14.29,59.92,-25.42
-0.94,-0.48,0.40,15.14,-43.40,-63.17,-14.29,59.92,-25.42
-0.96,-0.49,0.44,12.76,-45.59,-52.67,-14.29,59.92,-25.42
-0.96,-0.49,0.50,15.14,-43.33,-38.45,-14.29,59.92,-25.42
-0.92,-0.45,0.47,15.14,-43.33,-38.45,-14.29,59.92,-25.42
-0.87,-0.38,0.50,18.19,-38.82,-25.88,-14.29,59.92,-25.42
-0.87,-0.38,0.50,18.19,-38.82,-25.88,-14.29,59.92,-25.42
-0.81,-0.32,0.53,17.15,-34.79,-17.46,-14.29,59.92,-25.42
-0.81,-0.32,0.53,17.15,-30.09,-13.55,-15.20,60.40,-24.19
-0.77,-0.28,0.56,13.85,-30.09,-13.55,-15.20,60.40,-24.19
-0.75,-0.24,0.57,12.88,-22.71,-12.08,-15.20,60.40,-24.19
-0.75,-0.24,0.57,12.88,-22.71,-12.08,-15.20,60.40,-24.19
-0.76,-0.23,0.55,13.55,-14.10,-13.55,-15.20,60.40,-24.19
-0.76,-0.23,0.55,13.55,-14.10,-13.55,-15.20,60.40,-24.19
-0.79,-0.25,0.52,11.90,-8.48,-17.27,-15.20,60.40,-24.19
-0.79,-0.25,0.52,7.14,-6.29,-21.55,-15.20,60.40,-24.19
-0.82,-0.28,0.51,7.14,-6.29,-21.55,-15.20,60.40,-24.19
-0.81,-0.30,0.50,4.70,-4.27,-23.38,-15.20,60.40,-24.19
-0.81,-0.30,0.50,4.70,-4.27,-23.38,-16.30,60.33,-23.75
-0.79,-0.32,0.50,3.17,-1.77,-22.03,-16.30,60.33,-23.75
-0.79,-0.32,0.50,3.17,-1.77,-22.03,-16.30,60.33,-23.75
-0.78,-0.35,0.50,0.61,1.22,-18.68,-16.30,60.33,-23.75
-0.78,-0.37,0.48,0.73,6.23,-12.70,-16.30,60.33,-23.75
-0.80,-0.37,0.48,0.73,6.23,-12.70,-16.30,60.33,-23.75
-0.71,-1.88,0.28,12.39,11.84,-5.13,-16.30,60.33,-23.75
-0.71,-1.88,0.28,12.39,11.84,-5.13,-16.30,60.33,-23.75
-0.69,-1.54,-3.10,275.21,2.14,56.09,-16.30,60.33,-23.75
-0.69,-1.54,-3.10,275.21,-107.24,171.33,-16.30,60.33,-23.75
-0.44,-0.13,-0.01,5.43,-100.77,171.33,-14.43,61.52,-22.84
-1.23,2.20,0.18,-106.38,-208.31,135.68,-14.43,61.52,-22.84
-1.23,2.20,0.18,-106.38,-208.31,135.68,-14.43,61.52,-22.84
-1.47,-0.03,0.37,-106.20,-223.14,37.96,-14.43,61.52,-22.84
-1.47,-0.03,0.37,-106.20,-223.14,37.96,-14.43,61.52,-22.84
-1.26,-0.39,0.72,47.18,-172.61,25.63,-14.43,61.52,-22.84
-1.26,-0.66,0.18,23.86,-164.00,34.85,-14.43,61.52,-22.84
-0.89,-0.66,0.18,23.86,-164.00,34.85,-14.43,61.52,-22.84
-0.96,-0.63,0.39,-51.88,-235.05,-1.34,-14.43,61.52,-22.84
-0.96,-0.63,0.39,-51.88,-235.05,-1.34,-14.43,61.52,-22.84
