xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMag,yMag,zMag
-0.01,-0.53,0.85,1.71,3.48,-4.82,-16.37,29.83,-27.78
-0.01,-0.53,0.85,1.71,3.48,-4.82,-16.37,29.83,-27.78
-0.22,-0.58,0.89,-1.40,0.43,-3.11,-16.72,29.69,-26.83
-0.22,-0.58,0.89,0.37,10.62,-18.07,-16.72,29.69,-26.83
-0.04,-0.53,0.81,0.37,10.62,-18.07,-16.72,29.69,-26.83
-0.04,-0.64,1.02,39.73,-42.36,-14.16,-18.98,28.60,-26.79
-0.04,-0.64,1.02,39.73,-76.11,-25.09,-18.98,28.60,-26.79
-0.07,-0.56,0.89,-15.26,-76.11,-25.09,-18.98,28.60,-26.79
-0.08,-0.53,0.84,-34.79,-92.10,-29.36,-18.98,28.60,-26.79
-0.08,-0.53,0.84,-34.79,-92.10,-29.36,-18.98,28.60,-26.79
-0.08,-0.52,0.88,-27.10,-90.76,-27.83,-18.98,28.60,-26.79
-0.08,-0.52,0.88,-27.10,-90.76,-27.83,-22.50,28.04,-24.24
-0.14,-0.52,0.88,-19.04,-89.72,-26.98,-22.50,28.04,-24.24
-0.19,-0.49,0.87,-21.24,-94.24,-27.10,-22.50,28.04,-24.24
-0.19,-0.49,0.87,-21.24,-94.24,-27.10,-22.50,28.04,-24.24
-0.21,-0.44,0.87,-35.10,-103.64,-29.30,-22.50,28.04,-24.24
-0.21,-0.44,0.87,-35.10,-103.64,-29.30,-22.50,28.04,-24.24
-0.22,-0.43,0.87,-47.55,-109.92,-32.96,-22.50,28.04,-24.24
-0.22,-0.43,0.87,-53.65,-111.27,-34.67,-22.50,28.04,-24.24
-0.17,-0.39,0.91,-53.65,-111.27,-34.67,-22.50,28.04,-24.24
-0.19,-0.43,0.89,-50.48,-109.38,-38.51,-22.50,28.04,-24.24
-0.19,-0.43,0.89,-50.48,-109.38,-38.51,-25.94,25.04,-20.52
-0.28,-0.48,0.84,-47.30,-106.93,-44.43,-25.94,25.04,-20.52
-0.28,-0.48,0.84,-31.68,-105.22,-45.59,-25.94,25.04,-20.52
-0.33,-0.51,0.82,-44.62,-105.22,-45.59,-25.94,25.04,-20.52
-0.38,-0.52,0.81,-40.34,-105.41,-40.65,-25.94,25.04,-20.52
-0.38,-0.52,0.81,-40.34,-105.41,-40.65,-25.94,25.04,-20.52
-0.40,-0.51,0.83,-38.64,-110.47,-33.63,-25.94,25.04,-20.52
-0.40,-0.51,0.83,-38.64,-110.47,-18.01,-25.94,25.04,-20.52
-0.41,-0.46,0.82,-39.61,-119.45,-28.08,-25.94,25.04,-20.52
-0.41,-0.42,0.85,-41.63,-127.32,-25.51,-25.94,25.04,-20.52
-0.41,-0.42,0.85,-41.63,-127.32,-25.51,-29.48,23.65,-17.75
-0.42,-0.35,0.82,-42.60,-131.65,-24.54,-29.48,23.65,-17.75
-0.42,-0.35,0.82,-42.60,-131.65,-24.54,-29.48,23.65,-17.75
-0.44,-0.32,0.87,-42.66,-134.09,-25.09,-29.48,23.65,-17.75
-0.44,-0.32,0.87,-40.65,-134.95,-27.83,-29.48,23.65,-17.75
-0.46,-0.28,0.87,-40.65,-134.95,-27.83,-29.48,23.65,-17.75
-0.47,-0.26,0.94,-42.85,-135.80,-32.90,-29.48,23.65,-17.75
